"x","mx_lost_none_to_lost_mom","se_mx_lost_none_to_lost_mom","mx_lost_none_to_lost_dad","se_mx_lost_none_to_lost_dad","mx_lost_none_to_lost_both","se_mx_lost_none_to_lost_both","mx_lost_dad_to_lost_both","se_mx_lost_dad_to_lost_both","mx_lost_mom_to_lost_both","se_mx_lost_mom_to_lost_both","sex","race"
"[44,45)",0,0,0.0137589356327668,0.00996860383993558,0,0,0,0,0,0,"all","non-hispanic white"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"all","hispanic"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[45,46)",0.0155533207238959,0.0153105624935005,0.0283920883053517,0.0271289636215957,0,0,0,0,0,0,"all","non-hispanic black"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[45,46)",0.0159315344801849,0.00938983295764175,0.0181719027956192,0.00813839394606114,0,0,0,0,0,0,"all","non-hispanic white"
"[46,47)",0,0,0.041021735738701,0.0306277043366855,0,0,0,0,0,0,"all","hispanic"
"[46,47)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[46,47)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic black"
"[46,47)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[46,47)",0,0,0.0182307076141304,0.00963296572594546,0.00688538399645185,0.00698755491530006,0.0787073831603967,0.0403464137890061,0,0,"all","non-hispanic white"
"[47,48)",0.0145934609504102,0.0150794429597488,0,0,0,0,0.0398598562493548,0.0410649590261475,0,0,"all","hispanic"
"[47,48)",0,0,0.0548798379470881,0.0524047359987669,0,0,0,0,0,0,"all","non-hispanic asian"
"[47,48)",0,0,0,0,0,0,0.107071876494824,0.0950409880408924,0,0,"all","non-hispanic black"
"[47,48)",0,0,0,0,0,0,0,0,NA,NA,"all","non-hispanic other"
"[47,48)",0.00710142262975679,0.00511156522702593,0.0175827044225528,0.00707785271598288,0,0,0,0,0.032903211940997,0.0326590227595506,"all","non-hispanic white"
"[48,49)",0.0127659196590913,0.0128605476200228,0.0474311893108789,0.0222786774135768,0,0,0.120034986237947,0.0977401067792324,0,0,"all","hispanic"
"[48,49)",0,0,0.0235507692123171,0.0234174181012951,0,0,0,0,0,0,"all","non-hispanic asian"
"[48,49)",0.0505327095367738,0.0499612739566974,0.0302168598116054,0.0293542686998321,0,0,0.0729831753335696,0.0754002878637057,0,0,"all","non-hispanic black"
"[48,49)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[48,49)",0.00883404704323159,0.0085983912266845,0.0341387338139373,0.0156470482585303,0,0,0.0539837274491223,0.0323763378610594,0.034076855002264,0.0222561696323248,"all","non-hispanic white"
"[49,50)",0,0,0.0270407792942806,0.0269239302738859,0,0,0.0479838401369896,0.0460004857694079,0.0751664087954426,0.0785992530975385,"all","hispanic"
"[49,50)",0.0650636522350623,0.0638728986775665,0,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[49,50)",0.0706636127777679,0.0671210938764551,0,0,0,0,0.0618660270946368,0.0646923770293582,0,0,"all","non-hispanic black"
"[49,50)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[49,50)",0.00880773210918379,0.00640287868141859,0.0132047621042639,0.00721578246319667,0,0,0.0110267076531082,0.011431330276603,0.0928877411911947,0.0656956675945938,"all","non-hispanic white"
"[50,51)",0,0,0,0,0,0,0.0277112739426776,0.0296190492378823,0,0,"all","hispanic"
"[50,51)",0.0724099776760292,0.0697838807630228,0.0517626757202796,0.0580745069365881,0,0,0.139397967227308,0.114711234674553,0,0,"all","non-hispanic asian"
"[50,51)",0,0,0.0453463217252245,0.0498867790950593,0,0,0.150255215773463,0.120211117319723,0.0456546665458963,0.0450633666896585,"all","non-hispanic black"
"[50,51)",0,0,0,0,0,0,NA,NA,0,0,"all","non-hispanic other"
"[50,51)",0.00697281846457592,0.00611256173376364,0.0227626088228867,0.0113774914989752,0.00619439660995896,0.00616749458568229,0.0284395093196272,0.00703273053816086,0.0178437872803139,0.0177384037563708,"all","non-hispanic white"
"[51,52)",0,0,0.0667181041403457,0.0483856830389871,0,0,0.136109337026462,0.0764452253121505,0.0332924596763106,0.03512254806971,"all","hispanic"
"[51,52)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[51,52)",0,0,0,0,0,0,0,0,0.74660810405104,0.281726471321568,"all","non-hispanic black"
"[51,52)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[51,52)",0.00843676646662098,0.00842589678163695,0.0358131841882998,0.0157342548392829,0,0,0.0345720309554953,0.0204401353392529,0.0855815809020307,0.0373542115166923,"all","non-hispanic white"
"[52,53)",0,0,0.0415387988754706,0.0340969873366513,0,0,0.0558415456695487,0.0381699273186146,0,0,"all","hispanic"
"[52,53)",0,0,0,0,0,0,0,0,0.156067189115135,0.164776128608939,"all","non-hispanic asian"
"[52,53)",0,0,0.148068575292332,0.114036445915378,0,0,0.126100192295323,0.111523747336787,0,0,"all","non-hispanic black"
"[52,53)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[52,53)",0.0119275448600075,0.0086985713844234,0.030976956253436,0.0136642145373052,0.00288856761592854,0.00309795285439786,0.0406986775932145,0.0188454579867234,0.0147902641183027,0.0159565918181202,"all","non-hispanic white"
"[53,54)",0,0,0.0693569646376876,0.0586696335632653,0,0,0.0387625884416654,0.0385800499269315,0,0,"all","hispanic"
"[53,54)",0,0,0,0,0,0,0.219259436571032,0.190732849380957,0,0,"all","non-hispanic asian"
"[53,54)",0,0,0,0,0,0,0.24383909469041,0.126777494336604,0.115928538626577,0.119029242825523,"all","non-hispanic black"
"[53,54)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[53,54)",0.00250976916948799,0.00256313935492238,0.0249963842662481,0.0136527760338788,0,0,0.040578575867596,0.0185066866700963,0.018657531021766,0.0199722201070902,"all","non-hispanic white"
"[54,55)",0,0,0.0625787630465732,0.0605179524339435,0,0,0,0,0.0648752462393365,0.0664808834139142,"all","hispanic"
"[54,55)",0,0,0,0,0,0,0.135254070077215,0.13625457792965,0,0,"all","non-hispanic asian"
"[54,55)",0.0198191269257881,0.0209919778919411,0,0,0,0,0.0146122487291823,0.0153816064107568,0,0,"all","non-hispanic black"
"[54,55)",0,0,0,0,0,0,0,0,NA,NA,"all","non-hispanic other"
"[54,55)",0,0,0.0218270578116674,0.0128137156927946,0.0045960665965867,0.00467362587096331,0.0419435839040735,0.0265089321756446,0.0333995921447456,0.0269104872620521,"all","non-hispanic white"
"[55,56)",0,0,0,0,0,0,0.0885968551925633,0.0853433486078855,0.239571117546317,0.225250551135864,"all","hispanic"
"[55,56)",0,0,0.125208114073203,0.119934249891645,0,0,0,0,0.120564577023564,0.186498472774807,"all","non-hispanic asian"
"[55,56)",0,0,0.105578053684988,0.0905345375635224,0,0,0,0,0,0,"all","non-hispanic black"
"[55,56)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[55,56)",0.0294313590545024,0.0189892846942748,0.0259021209843629,0.0157289187036713,0,0,0.0498461415350287,0.023319008950798,0.0763185995590978,0.0447432120966344,"all","non-hispanic white"
"[56,57)",0,0,0.0269426915955094,0.0268547753090265,0,0,0.125274442354053,0.0913595054078087,0,0,"all","hispanic"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic black"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic other"
"[56,57)",0.0263583182419598,0.016193736403191,0.0271163096860735,0.0162549998683819,0,0,0.0227369916689254,0.0122163335131591,0,0,"all","non-hispanic white"
"[57,58)",0.0639219242703637,0.0611059072765903,0.0195140528222569,0.0202187861422068,0,0,0,0,0,0,"all","hispanic"
"[57,58)",0,0,0,0,0,0,0.0479187329850765,0.049346792879311,0,0,"all","non-hispanic asian"
"[57,58)",0,0,0.307550705922935,0.158704061890728,0,0,0.0655742732238089,0.0519419788771279,0,0,"all","non-hispanic black"
"[57,58)",0,0,0.231167501323904,0.225251601842234,0,0,0,0,NA,NA,"all","non-hispanic other"
"[57,58)",0.0311854881556231,0.0190441240187237,0.0742563237275087,0.0266321374997803,0,0,0.0564897846406277,0.0226670508864818,0.063423770040919,0.0594809489655893,"all","non-hispanic white"
"[58,59)",0,0,0,0,0,0,0,0,0,0,"all","hispanic"
"[58,59)",0,0,0.320595116922811,0.17598688993722,0,0,0.10935487150605,0.110442094905192,0.186214898257634,0.237447555617512,"all","non-hispanic asian"
"[58,59)",0.168786339829375,0.154624543633677,0,0,0,0,0,0,0.159834905729251,0.157476533427517,"all","non-hispanic black"
"[58,59)",0,0,0,0,0,0,0.171038769154451,0.142208936815933,0.123483853217585,0.121419943210213,"all","non-hispanic other"
"[58,59)",0,0,0.0278590026929454,0.015926595012201,0.0111890835645373,0.0110172924814636,0.0743623648121384,0.0242976097721829,0.109191088325918,0.0516016269263041,"all","non-hispanic white"
"[59,60)",0,0,0.0544314827840653,0.0509590194816184,0,0,0.0780224547333275,0.0607897968673301,0,0,"all","hispanic"
"[59,60)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[59,60)",0,0,0,0,0,0,0,0,0,0,"all","non-hispanic black"
"[59,60)",0.0139672102562342,0.0141355674131129,0.092136929727177,0.0355799772162336,0,0,0.0686703501781824,0.0217511838456972,0.083757471533869,0.0419813282192475,"all","non-hispanic white"
"[60,Inf)",0,0,0.0692525828162853,0.0427507104990573,0.0140994479842533,0.0139110934857221,0.0461340177827566,0.016522160272348,0.214729692107038,0.0641977485588077,"all","hispanic"
"[60,Inf)",0.0513200867522782,0.051050782798024,0,0,0,0,0.0431664642962169,0.0312817048365997,0.102462068864161,0.108033030295989,"all","non-hispanic asian"
"[60,Inf)",0.0342660563258579,0.0338590571476365,0.0454085057426834,0.0408855228599696,0,0,0.0628710059392071,0.0197031767970144,0.0307945302567056,0.0318025261843028,"all","non-hispanic black"
"[60,Inf)",0,0,0.195653010006919,0.196101500553278,0.120180828682105,0.125827044849447,0.118489706832092,0.0531274977981368,0.263352871228003,0.14198104380762,"all","non-hispanic other"
"[60,Inf)",0.0251796836661367,0.00997457884703942,0.0643683355964554,0.0140511949457534,0.017876857424045,0.00706886881363066,0.0941384920469518,0.00839451075570927,0.119593278141823,0.0205473558058106,"all","non-hispanic white"
"[59,60)",NA,NA,NA,NA,NA,NA,0,0,0,0,"all","non-hispanic other"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic white"
"[0,1)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[1,2)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[1,2)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[1,2)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[1,2)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic white"
"[2,3)",0,0,0.00924776585083994,0.0101656295961782,0,0,NA,NA,NA,NA,"female","hispanic"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic white"
"[2,3)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic white"
"[3,4)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[4,5)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[4,5)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[4,5)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[4,5)",0,0,0.00310322236035793,0.00294675035426267,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[5,6)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic black"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[5,6)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[5,6)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[5,6)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[6,7)",0,0,0,0,0,0,0,0,NA,NA,"female","hispanic"
"[6,7)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[6,7)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[6,7)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[6,7)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic white"
"[7,8)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[7,8)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[7,8)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[7,8)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[7,8)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[7,8)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[7,8)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic white"
"[8,9)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[8,9)",0,0,0,0,0,0,0.416255179962635,0.346580075364002,NA,NA,"female","non-hispanic black"
"[8,9)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[8,9)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[8,9)",0,0,0.0101110010780001,0.00974898935583853,0,0,NA,NA,NA,NA,"female","non-hispanic white"
"[8,9)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[9,10)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic black"
"[9,10)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[9,10)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[9,10)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic white"
"[9,10)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"female","hispanic"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"male","hispanic"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[10,11)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[10,11)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[10,11)",0,0,0.038628248935347,0.0368252099491005,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic white"
"[10,11)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic white"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"female","hispanic"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[11,12)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[11,12)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[11,12)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[11,12)",0,0,0,0,0,0,0.316282474296477,0.273676801619849,NA,NA,"male","non-hispanic white"
"[12,13)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[12,13)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[12,13)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[12,13)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[12,13)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[12,13)",0,0,0.0283464221907277,0.0200875406386878,0,0,0,0,0,0,"female","non-hispanic white"
"[12,13)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic white"
"[13,14)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[13,14)",0,0,0,0,0,0,0,0,NA,NA,"male","hispanic"
"[13,14)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[13,14)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[13,14)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic black"
"[13,14)",0,0,0.0392500491238736,0.039862071757751,0,0,0,0,NA,NA,"male","non-hispanic black"
"[13,14)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[13,14)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[13,14)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[13,14)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[14,15)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic asian"
"[14,15)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[14,15)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[14,15)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[14,15)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[14,15)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic white"
"[15,16)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
