"x","mx_lost_none_to_lost_mom","se_mx_lost_none_to_lost_mom","mx_lost_none_to_lost_dad","se_mx_lost_none_to_lost_dad","mx_lost_none_to_lost_both","se_mx_lost_none_to_lost_both","mx_lost_dad_to_lost_both","se_mx_lost_dad_to_lost_both","mx_lost_mom_to_lost_both","se_mx_lost_mom_to_lost_both","sex","race"
"[41,42)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[41,42)",0,0,0.056796277079137,0.0577716600329517,0,0,0,0,0.490520313671691,0.35240755423748,"female","non-hispanic black"
"[41,42)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[41,42)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[41,42)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[41,42)",0.0119470987801775,0.0121016647968078,0.00552120764624462,0.00549956262047067,0,0,0,0,0,0,"female","non-hispanic white"
"[41,42)",0,0,0.0136580011423958,0.00988297472715687,0,0,0,0,0,0,"male","non-hispanic white"
"[42,43)",0,0,0.0277927147238879,0.0270524373766121,0,0,0,0,0,0,"female","hispanic"
"[42,43)",0,0,0.0397942759704789,0.0394889909320052,0,0,0.0821617602929306,0.0852171251761575,0,0,"male","hispanic"
"[42,43)",0.0579254694865236,0.0543737877123673,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[42,43)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[42,43)",0,0,0.0624082047591907,0.0524832558791464,0,0,0,0,0,0,"female","non-hispanic black"
"[42,43)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[42,43)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[42,43)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[42,43)",0.017099417306052,0.0117538502859525,0.0113247252168604,0.0114465839656953,0,0,0,0,0,0,"female","non-hispanic white"
"[42,43)",0.00958369828052065,0.00722479770284037,0.0102467664811097,0.00988741995763573,0,0,0,0,0.0885154402571656,0.0898719472998645,"male","non-hispanic white"
"[43,44)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[43,44)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[43,44)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[43,44)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[43,44)",0,0,0,0,0,0,0,0,0.158081711411996,0.162142938415482,"female","non-hispanic black"
"[43,44)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[43,44)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[43,44)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[43,44)",0.00746946113202537,0.00744837218306967,0.00661089483624735,0.00682390616378907,0,0,0,0,0,0,"female","non-hispanic white"
"[43,44)",0,0,0.0115661269896679,0.0085107256703356,0,0,0,0,0.0819464087748988,0.0805015384704945,"male","non-hispanic white"
"[44,45)",0,0,0,0,0,0,0.0653493313067726,0.0593855089739883,0.152398683750142,0.12080859040508,"female","hispanic"
"[44,45)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[44,45)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[44,45)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[44,45)",0,0,0.0505299829530909,0.0486777182338601,0,0,0,0,0,0,"female","non-hispanic black"
"[44,45)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[44,45)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[44,45)",0,0,0,0,0,0,1,0,NA,NA,"male","non-hispanic other"
"[44,45)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic white"
"[44,45)",0,0,0.0269149614182844,0.0190349943684964,0,0,0,0,0,0,"male","non-hispanic white"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[45,46)",0,0,0.0488792573435584,0.0458781494492536,0,0,0,0,0,0,"female","non-hispanic black"
"[45,46)",0.0371078485657261,0.037857309326888,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[45,46)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[45,46)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic other"
"[45,46)",0.023414802692516,0.0172301794323948,0.0234218794018439,0.0136543889319413,0,0,0,0,0,0,"female","non-hispanic white"
"[45,46)",0.00818235443045663,0.00796744240542279,0.012735372549188,0.00937184855241825,0,0,0,0,0,0,"male","non-hispanic white"
"[46,47)",0,0,0.0301804318931403,0.030589411943657,0,0,0,0,0,0,"female","hispanic"
"[46,47)",0,0,0.0506059821879698,0.0530238017228455,0,0,0,0,0,0,"male","hispanic"
"[46,47)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[46,47)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[46,47)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[46,47)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic black"
"[46,47)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[46,47)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[46,47)",0,0,0.0277016240240268,0.0174691853178976,0.0143527111691994,0.0143536524608216,0,0,0,0,"female","non-hispanic white"
"[46,47)",0,0,0.00949787794538026,0.00936985155386661,0,0,0.145804945084931,0.0738830488160324,0,0,"male","non-hispanic white"
"[47,48)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[47,48)",0.0312415135777831,0.0341574538773005,0,0,0,0,0.0673252389638986,0.0681339281186136,0,0,"male","hispanic"
"[47,48)",0,0,0.0918350444044753,0.0874518581122832,0,0,0,0,0,0,"female","non-hispanic asian"
"[47,48)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[47,48)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[47,48)",0,0,0,0,0,0,0.215518323172511,0.188830964041531,0,0,"male","non-hispanic black"
"[47,48)",0,0,0,0,0,0,NA,NA,NA,NA,"female","non-hispanic other"
"[47,48)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[47,48)",0.00597412197473898,0.00613123875733437,0.0160206589194596,0.0115582638450985,0,0,0,0,0,0,"female","non-hispanic white"
"[47,48)",0.00826959732223979,0.00828207063369677,0.0192013870846253,0.0142981855147816,0,0,0,0,0.0535733434475517,0.05420675636234,"male","non-hispanic white"
"[48,49)",0.0293879184845665,0.0297169645891345,0.0868003810034505,0.0473531437982246,0,0,0.0359619350793704,0.0379282324845396,NA,NA,"female","hispanic"
"[48,49)",0,0,0.0171951182181253,0.0170829632406563,0,0,0.187127856492324,0.161348069013044,0,0,"male","hispanic"
"[48,49)",0,0,0.0364388114739765,0.0372142558786879,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[48,49)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[48,49)",0,0,0.0665148242345416,0.0636181203539769,0,0,0.197557549827602,0.202231797025352,0,0,"female","non-hispanic black"
"[48,49)",0.0925995257962668,0.0902678937375865,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[48,49)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[48,49)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[48,49)",0.0174717748901356,0.0170717135476201,0.035654847601504,0.020878016671173,0,0,0.0492014996778525,0.0332569518305129,0.0343058562249086,0.032669741849222,"female","non-hispanic white"
"[48,49)",0,0,0.0325881616311084,0.0235077336810316,0,0,0.0588749452159147,0.059259700554887,0.0338162258272263,0.0332750021542749,"male","non-hispanic white"
"[49,50)",0,0,0.0408058900077032,0.040025573285883,0,0,0,0,0.140219792502762,0.142394820447087,"female","hispanic"
"[49,50)",0,0,0,0,0,0,0.129913852980369,0.118585547340119,0,0,"male","hispanic"
"[49,50)",0.175205934455829,0.166555231519748,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[49,50)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[49,50)",0.109008908619611,0.100241653399682,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[49,50)",0,0,0,0,0,0,0.566446569525095,0.350425579105367,NA,NA,"male","non-hispanic black"
"[49,50)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[49,50)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[49,50)",0.00717779288382644,0.00738617357335734,0.0255892718762939,0.0139188007493578,0,0,0,0,0.20518992067637,0.138848847863058,"female","non-hispanic white"
"[49,50)",0.0105456256642328,0.0110377856307787,0,0,0,0,0.0269728368413856,0.0282457103412362,0,0,"male","non-hispanic white"
"[50,51)",0,0,0,0,0,0,0.0346986861224877,0.0386868322275711,0,0,"female","hispanic"
"[50,51)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[50,51)",0.113846236183193,0.107455717641171,0.0813836158311066,0.095476740691568,0,0,0,0,0,0,"female","non-hispanic asian"
"[50,51)",0,0,0,0,0,0,0.328255591802593,0.192951568132957,0,0,"male","non-hispanic asian"
"[50,51)",0,0,0.106670616539928,0.108319533728174,0,0,0.0305515025969101,0.0354569269073066,0.0490452108516172,0.0491285656360288,"female","non-hispanic black"
"[50,51)",0,0,0,0,0,0,0.332095967942802,0.249420065164992,0,0,"male","non-hispanic black"
"[50,51)",0,0,0,0,0,0,NA,NA,0,0,"female","non-hispanic other"
"[50,51)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic other"
"[50,51)",0,0,0.0278495897544322,0.0185881653629737,0,0,0.0591050651885252,0.0152568250189031,0.0390645019123768,0.0394195966476462,"female","non-hispanic white"
"[50,51)",0.0126113742854715,0.0111063329151988,0.0186490317825449,0.0140575050150936,0.0112034831421069,0.0112616074865738,0,0,0,0,"male","non-hispanic white"
"[51,52)",0,0,0.117780660860547,0.10622888546705,0,0,0.15325335175379,0.112816023145221,0.0532450140638509,0.0572882105013631,"female","hispanic"
"[51,52)",0,0,0.027877744041383,0.0269154108425697,0,0,0.120615326632627,0.110091379426861,0,0,"male","hispanic"
"[51,52)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[51,52)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic asian"
"[51,52)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[51,52)",0,0,0,0,0,0,0,0,1,0,"male","non-hispanic black"
"[51,52)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[51,52)",0,0,0,0,0,0,NA,NA,0,0,"male","non-hispanic other"
"[51,52)",0,0,0.0166624417169401,0.0165012117330909,0,0,0.044475389333132,0.032618040346931,0,0,"female","non-hispanic white"
"[51,52)",0.0197327264909889,0.019669810234723,0.0614540529084796,0.0272179852148769,0,0,0.0251480169617008,0.0239499459531679,0.132049384278845,0.0593653967101669,"male","non-hispanic white"
"[52,53)",0,0,0.1027677445122,0.0804222427869343,0,0,0.0694926588283485,0.0670467248324398,0,0,"female","hispanic"
"[52,53)",0,0,0,0,0,0,0.0469822578514417,0.0477713196810236,0,0,"male","hispanic"
"[52,53)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[52,53)",0,0,0,0,0,0,0,0,0.413508280605724,0.338058179220919,"male","non-hispanic asian"
"[52,53)",0,0,0.0569186924873698,0.0600311838975057,0,0,0,0,0,0,"female","non-hispanic black"
"[52,53)",0,0,0.215011582596079,0.176467537771784,0,0,0.212779043516189,0.180137140920604,0,0,"male","non-hispanic black"
"[52,53)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[52,53)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[52,53)",0.00765901265812211,0.00767054605855178,0.038756935022266,0.0226113261060014,0,0,0.0426712960898742,0.0288349172243834,0,0,"female","non-hispanic white"
"[52,53)",0.0161410004617832,0.0156275861953942,0.0232973620569242,0.0138845194931442,0.00573986422722418,0.00621310139310369,0.0390486810182119,0.0277716200474706,0.0281609546896448,0.0304614332002624,"male","non-hispanic white"
"[53,54)",0,0,0.0718433506573309,0.0782158721703861,0,0,0.0615800163118382,0.0596511718506033,0,0,"female","hispanic"
"[53,54)",0,0,0.0645224688206616,0.0664853403632606,0,0,0,0,0,0,"male","hispanic"
"[53,54)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[53,54)",0,0,0,0,0,0,0.311767509717959,0.251836523391703,0,0,"male","non-hispanic asian"
"[53,54)",0,0,0,0,0,0,0.320645256859539,0.161808880107484,0.149629276376832,0.161062905487259,"female","non-hispanic black"
"[53,54)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[53,54)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[53,54)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[53,54)",0.00513403858222356,0.00528816133019379,0.033909669037864,0.0243988151759822,0,0,0.0268729205313604,0.0196328793057494,0.0376809293324063,0.0405515364777996,"female","non-hispanic white"
"[53,54)",0,0,0.0164719975511855,0.0117583110982371,0,0,0.0537488272882484,0.0305247662790415,0,0,"male","non-hispanic white"
"[54,55)",0,0,0.106189855605948,0.100849117189166,0,0,0,0,0.089370953853351,0.0902530839317155,"female","hispanic"
"[54,55)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[54,55)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic asian"
"[54,55)",0,0,0,0,0,0,0.280640924725336,0.232089701984016,0,0,"male","non-hispanic asian"
"[54,55)",0.0358991059142989,0.0393417141412519,0,0,0,0,0,0,NA,NA,"female","non-hispanic black"
"[54,55)",0,0,0,0,0,0,0.0830665324696444,0.0918767452456356,0,0,"male","non-hispanic black"
"[54,55)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[54,55)",0,0,0,0,0,0,0,0,NA,NA,"male","non-hispanic other"
"[54,55)",0,0,0.0592054729025,0.0328714300810709,0,0,0.0624116585737224,0.048728313462047,0.0524049635360446,0.0422043382124747,"female","non-hispanic white"
"[54,55)",0,0,0,0,0.00727993136362375,0.00746067474053893,0.0188392374903934,0.013262126833943,0,0,"male","non-hispanic white"
"[55,56)",0,0,0,0,0,0,0.28467480829553,0.232035133611422,0,0,"female","hispanic"
"[55,56)",0,0,0,0,0,0,0,0,0.451021227462565,0.32987349562583,"male","hispanic"
"[55,56)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[55,56)",0,0,0.187660950592191,0.179058621152102,0,0,0,0,1,0,"male","non-hispanic asian"
"[55,56)",0,0,0.243939312920158,0.184298697729892,0,0,0,0,0,0,"female","non-hispanic black"
"[55,56)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[55,56)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic other"
"[55,56)",0.0508105731664149,0.0369729737867622,0,0,0,0,0.0636086079616405,0.0371300747015148,0.0929382899073191,0.068331315128374,"female","non-hispanic white"
"[55,56)",0.00698424093954666,0.00719545536320127,0.0530980677633372,0.0324419137972776,0,0,0.0364278280967054,0.025252536299532,0.0571333652754346,0.0554867292318006,"male","non-hispanic white"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[56,57)",0,0,0.0478174043433353,0.0496316406646663,0,0,0.247643712052181,0.168593806018616,0,0,"male","hispanic"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[56,57)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic other"
"[56,57)",0.0337323296631304,0.0257866304662373,0,0,0,0,0.045327785730065,0.0243034177693453,0,0,"female","non-hispanic white"
"[56,57)",0.0170433526119531,0.0175622506725729,0.0613700527726683,0.03669060630868,0,0,0,0,0,0,"male","non-hispanic white"
"[57,58)",0,0,0.048411707011243,0.0531408142967355,0,0,0,0,NA,NA,"female","hispanic"
"[57,58)",0.1070872206143,0.102597281088007,0,0,0,0,0,0,0,0,"male","hispanic"
"[57,58)",0,0,0,0,0,0,0.0748265328415385,0.0837223446401711,0,0,"female","non-hispanic asian"
"[57,58)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic asian"
"[57,58)",0,0,0.37041174214864,0.198472923864401,0,0,0,0,0,0,"female","non-hispanic black"
"[57,58)",0,0,0,0,0,0,0.133707826700273,0.10568312302059,0,0,"male","non-hispanic black"
"[57,58)",0,0,0,0,0,0,0,0,NA,NA,"female","non-hispanic other"
"[57,58)",0,0,0.405716956742893,0.357404917622132,0,0,0,0,NA,NA,"male","non-hispanic other"
"[57,58)",0.0183404571852266,0.0183601265242219,0.0679586015436286,0.0334096578086344,0,0,0.059376155012241,0.0309771531628354,0.13921968601362,0.12626434997381,"female","non-hispanic white"
"[57,58)",0.0461051848917356,0.0357295679154879,0.0815712227984667,0.043026629347373,0,0,0.0530726871397256,0.0310828872841432,0,0,"male","non-hispanic white"
"[58,59)",0,0,0,0,0,0,0,0,0,0,"female","hispanic"
"[58,59)",0,0,0,0,0,0,0,0,0,0,"male","hispanic"
"[58,59)",0,0,0.688579201599901,0.22786732149027,0,0,0,0,1,0,"female","non-hispanic asian"
"[58,59)",0,0,0,0,0,0,0.179672502545375,0.175215550934122,0,0,"male","non-hispanic asian"
"[58,59)",0,0,0,0,0,0,0,0,0.328196426812749,0.275128247619162,"female","non-hispanic black"
"[58,59)",0.227437285125773,0.20835737974698,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[58,59)",0,0,0,0,0,0,0,0,0.172541870558794,0.174381962080547,"female","non-hispanic other"
"[58,59)",0,0,0.0328237673684419,0.0241105044096838,0,0,0.107619895938897,0.0400976142251145,0.148901379098371,0.0876426904351259,"female","non-hispanic white"
"[58,59)",0,0,0.0210912662022527,0.0214805065499351,0.0264415223177511,0.0259307107929963,0.0407040020390016,0.0305157901841448,0.0711625717159824,0.0542698662821434,"male","non-hispanic white"
"[59,60)",0,0,0.126502816427452,0.112332474005586,0,0,0.0977266970032099,0.0934898282174687,0,0,"female","hispanic"
"[59,60)",0,0,0,0,0,0,0.042504411177263,0.0444913427781813,0,0,"male","hispanic"
"[59,60)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic asian"
"[59,60)",0,0,0,0,0,0,NA,NA,NA,NA,"male","non-hispanic asian"
"[59,60)",0,0,0,0,0,0,0,0,0,0,"female","non-hispanic black"
"[59,60)",0,0,0,0,0,0,0,0,0,0,"male","non-hispanic black"
"[59,60)",0.0228621807486605,0.0229468299868074,0.139859465486042,0.0577923859991596,0,0,0.0371076488657514,0.0215921399987343,0.025755648962466,0.0187366492505693,"female","non-hispanic white"
"[59,60)",0,0,0.0172012465259494,0.017665255353773,0,0,0.106887645274331,0.0408480878732601,0.13485652201125,0.0786400826748945,"male","non-hispanic white"
"[60,Inf)",0,0,0.0623995961891681,0.0403001832233839,0.0263561859018234,0.0264757900380538,0.0524150858223992,0.0278917811410036,0.249410325680697,0.0860960859984499,"female","hispanic"
"[60,Inf)",0,0,0.0771358653940511,0.0769535895418026,0,0,0.0404415350455779,0.018366107956162,0.169894614096222,0.0816451710911414,"male","hispanic"
"[60,Inf)",0.12095882835307,0.11457085478538,0,0,0,0,0.0238326269212448,0.023379996950227,0,0,"female","non-hispanic asian"
"[60,Inf)",0,0,0,0,0,0,0.0737015500251563,0.070960792402008,0.334946509259433,0.316934225030842,"male","non-hispanic asian"
"[60,Inf)",0.0634290626434811,0.0613000816014808,0,0,0,0,0.0494168499896348,0.0192177913448619,0,0,"female","non-hispanic black"
"[60,Inf)",0,0,0.0987627586789304,0.0867727459848161,0,0,0.0857853696593995,0.0419653543401665,0.0736804674266446,0.0778072446975056,"male","non-hispanic black"
"[60,Inf)",0,0,1,0,0,0,0.145595253608817,0.0917722674619902,0.452106963584199,0.219342837206949,"female","non-hispanic other"
"[60,Inf)",0,0,0,0,0.149414158537646,0.153013730670347,0.104177545310376,0.0640283043574686,0,0,"male","non-hispanic other"
"[60,Inf)",0.023823955016127,0.0136242127222799,0.0746548777477905,0.0224522398523777,0.0165480918007757,0.00949367856196916,0.0861783285356624,0.0112508594321372,0.120340122684343,0.0282604795067931,"female","non-hispanic white"
"[60,Inf)",0.02645935526139,0.0148210193716692,0.0546588736002476,0.0202546929228326,0.019131078631832,0.0102002213536965,0.102518248004633,0.0136747879946848,0.118771174177044,0.028655581096652,"male","non-hispanic white"
"[55,56)",NA,NA,NA,NA,NA,NA,0,0,NA,NA,"female","non-hispanic other"
"[56,57)",NA,NA,NA,NA,NA,NA,0,0,0,0,"male","non-hispanic other"
"[58,59)",NA,NA,NA,NA,NA,NA,0.339930372361651,0.247478695337599,0,0,"male","non-hispanic other"
"[59,60)",NA,NA,NA,NA,NA,NA,0,0,0,0,"female","non-hispanic other"
"[59,60)",NA,NA,NA,NA,NA,NA,0,0,NA,NA,"male","non-hispanic other"
