ind,race,x,state,mean,se_mean,sd,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,n_eff,Rhat,svy_mean,svy_se
"2,7,3",non-hispanic black,30,lost_dad,0.17403638453216705,1.0536198621151878e-4,0.008130263009978858,0.15797738930447858,0.16073789305622782,0.16371360589955647,0.16858139517887938,0.17404487944763564,0.17951554750563564,0.18435197137518927,0.1874005966652419,0.19038745755614292,5954.445052630531,1.000423433342693,0.174122422418085,0.00822624971519312
"2,7,4",non-hispanic black,30,lost_both,0.05118463110787761,1.8152572913903396e-4,0.014051918731498641,0.023820115646611777,0.028409404271717842,0.03320808255195713,0.04165245159729292,0.05118222737480721,0.060711736599760785,0.06906510450125912,0.0742988228453616,0.07897591754002951,5992.318367717688,1.0005769685221213,0.0510796443401828,0.00517604504168593
"2,8,1",non-hispanic black,35,lost_none,0.616516325122683,1.5146401882873352e-4,0.011521946405293148,0.5938867121836139,0.597383214319287,0.6018995557453152,0.6089445265867826,0.6163793827122771,0.624209520580298,0.6313144807150891,0.6355842119878187,0.6394548462972415,5786.723743572748,1.000527499663444,0.616445808701279,0.0114971337148721
"2,8,2",non-hispanic black,35,lost_mom,0.07411529647613778,7.493551541534657e-5,0.005727540828992703,0.06259468404757955,0.06457234102558122,0.0668490843224564,0.07029045121402615,0.07407001308603892,0.0780101072163871,0.08151884308967552,0.0835109506031051,0.08530197263685531,5841.992430855667,0.9999829514013951,0.073990091879224,0.00575427050640296
"2,8,3",non-hispanic black,35,lost_dad,0.22727034182229408,1.2845167373814166e-4,0.00992305828303004,0.20750012781827948,0.2106634131669065,0.21435906635072133,0.2206938507865347,0.22736657327226223,0.23397877462387817,0.23978398172931667,0.24363458350237496,0.24647445046251623,5967.762749784522,0.9995571856246662,0.227487033314602,0.00990692106989561
"2,8,4",non-hispanic black,35,lost_both,0.08209803657888519,2.1044217519567045e-4,0.016169097835018673,0.04961327535885104,0.05512161688564232,0.061107585494966095,0.07159776179422844,0.08211114058600133,0.09290182421839321,0.10272821312331469,0.10851649061075563,0.11433981613798021,5903.4516871191145,0.9998611077093789,0.0820770661049017,0.00649738231527567
"2,9,1",non-hispanic black,40,lost_none,0.5099934172146099,1.4420580076293486e-4,0.011060775875121174,0.4882493245580676,0.49169055615748075,0.49574793159644126,0.502523726178695,0.5101450240271883,0.5175986673439089,0.5240572430767308,0.5279414288835096,0.5315043085699297,5883.0931332704595,1.0000987141839248,0.509919582375811,0.0111051752042037
"2,9,2",non-hispanic black,40,lost_mom,0.08752190495266311,8.363235318376838e-5,0.006498401202723696,0.07476843165221796,0.07690271610746746,0.07923910662108931,0.0831757294818326,0.08747995346121774,0.09174174952496925,0.09586863666355386,0.09811367192925394,0.1004824916041199,6037.6009817136355,0.9998968093527717,0.0875531308926843,0.00650861420500052
"2,9,3",non-hispanic black,40,lost_dad,0.27412342109897747,1.362615601706436e-4,0.010822175583814727,0.25320021487799854,0.25660042355027546,0.2601869655571693,0.26672034221596225,0.2740909768938945,0.28133990239769135,0.28794428378454484,0.29197386663732783,0.2954679185607504,6307.865685268762,1.0000664880618408,0.274245294816687,0.0107106778571636
"2,9,4",non-hispanic black,40,lost_both,0.12836125673374957,2.0931539622641776e-4,0.016654946192857942,0.09588590265796758,0.10103766930692473,0.10769952614131384,0.11721005664915482,0.12827244480414812,0.13938607569697511,0.14988512600306877,0.15634923540599768,0.16106488334822777,6331.1721086523,0.9999566079310868,0.128281991914815,0.00804444411141473
"2,10,1",non-hispanic black,45,lost_none,0.39512486548015185,1.573556411384958e-4,0.012042846157906613,0.3714194418913104,0.37526631748970324,0.3796697469211171,0.3869559707910611,0.395274679625027,0.40317547582573976,0.4104924234609044,0.41462893909347737,0.4183189386394503,5857.248412007684,0.9997148435069383,0.395154142979499,0.0120297044008871
"2,10,2",non-hispanic black,45,lost_mom,0.09268670772295949,9.804674127036905e-5,0.0074026005415573975,0.0785173322973698,0.08081539806037072,0.0832581762982881,0.08770115899127998,0.09266153035038696,0.09775005991132586,0.1022910287536836,0.1046777078564412,0.10714423736496119,5700.360232879094,0.9997964356790786,0.092564343692238,0.00736872799878337
"2,10,3",non-hispanic black,45,lost_dad,0.3088423026568047,1.6704053835294973e-4,0.01282423687153445,0.28366258249885723,0.287850336545831,0.2922895875135774,0.3003179992935493,0.3086703391078169,0.31758821720402886,0.3250695495430546,0.32995248091442425,0.33435351772825095,5894.1244335328265,0.9997082158170514,0.309027140503025,0.0129241030593621
"2,10,4",non-hispanic black,45,lost_both,0.20334612414008396,2.432207541512151e-4,0.018920136499933994,0.16667318338254888,0.1720116805076926,0.17899809343672926,0.19031974364086782,0.2031093588736061,0.21646799032807654,0.22798575823395156,0.23418194955934146,0.24017030966935335,6051.280284081247,0.9996560270529137,0.203254372825239,0.0100454226292431
"2,11,1",non-hispanic black,50,lost_none,0.2629570263722475,1.7087131134373788e-4,0.013151399227744288,0.23777292573303624,0.24151570495948108,0.2461898967159032,0.254013373246181,0.26291532989641286,0.2716536886741888,0.2799726673855894,0.2848900522081606,0.2893102578973685,5923.871349428188,0.999558805645119,0.262660999131933,0.0131925651909319
"2,11,2",non-hispanic black,50,lost_mom,0.08773126748562182,9.475505657982497e-5,0.007319205631192148,0.07312350274306947,0.07541467302072925,0.07832028423549375,0.0829357748724379,0.08781135372690385,0.09268505404288538,0.09704594011207243,0.09958023810248096,0.10172888273366305,5966.547561513895,1.0015005157252013,0.087912609402584,0.00713042424286795
"2,11,3",non-hispanic black,50,lost_dad,0.33117042699330407,1.7902753999168587e-4,0.013622144629404136,0.30462446363807355,0.30866314563493696,0.3137473165718716,0.32196250881381294,0.33121109224319034,0.34027741389623195,0.3484789011204399,0.35353719734829064,0.35752573301213975,5789.636342595269,1.0002839073641967,0.331183785018897,0.0136332323244117
"2,11,4",non-hispanic black,50,lost_both,0.3181412791488266,2.681710177541643e-4,0.020375985055638954,0.2780846576615249,0.28448471098833683,0.2919493269077687,0.3042897946636109,0.3183405103885215,0.33208174913723615,0.3445940730912017,0.3517075997678605,0.35767523876927126,5773.159368815168,1.0000205805888336,0.31824260644658,0.012872422114777
"2,12,1",non-hispanic black,55,lost_none,0.14877383764322089,1.3530174457059428e-4,0.009985607231754201,0.1294074079453936,0.13247461601024305,0.13586464967019382,0.1420227103367971,0.1487725374765799,0.1554726356541206,0.16147899059267573,0.1654620274680339,0.16864553041673844,5446.809255072951,1.0003787330321543,0.148828390844409,0.0100004092383446
"2,12,2",non-hispanic black,55,lost_mom,0.07894375166868632,1.036117340718824e-4,0.00786898279565186,0.063737951698222,0.06612569249957703,0.06886006338805795,0.07357004215375598,0.07890532295739525,0.08411924394074834,0.08909153246935592,0.09199622720810663,0.0945040807646254,5767.9210487514965,1.000001993340212,0.0787928656334021,0.00789947418038252
"2,12,3",non-hispanic black,55,lost_dad,0.3008671657347924,1.7187975761764578e-4,0.013377720705385484,0.2752580453378404,0.279102914063677,0.2838328822051657,0.2917400328743876,0.30059969370802286,0.30980456109072485,0.318221737570078,0.32327795065011633,0.32750386564737144,6057.797954372705,1.0001406001507254,0.300532062441863,0.0133476270844452
"2,12,4",non-hispanic black,55,lost_both,0.4714152449533004,2.3426671199420143e-4,0.018314765841147482,0.43626230245240916,0.4412892806967512,0.4480441874881551,0.45894089453783093,0.47144963591133526,0.4837056062078289,0.4950894096336824,0.5016723804407801,0.5076145755459327,6111.975105754228,1.0006249515012464,0.471846681080323,0.0142906265709027
"2,13,1",non-hispanic black,60,lost_none,0.04626616394096551,6.053108415285333e-5,0.004691244322259417,0.037098791236937385,0.03854383928385189,0.0403067448148238,0.04316977980308435,0.046210590536361354,0.04946007133643814,0.05231418071234171,0.05383748143442737,0.055493851409856715,6006.468428010159,0.9996384277724616,0.0463532733403978,0.0047106080375498
"2,13,2",non-hispanic black,60,lost_mom,0.04451614185241657,7.921875134681762e-5,0.0061310974039450435,0.03231968320388572,0.034216140153295,0.03659275995663644,0.04041451471931763,0.04457498630263586,0.04857907124445453,0.05243417234539797,0.054665538108782726,0.05651560026715821,5989.9120551894275,1.0002222930465479,0.0444809325483287,0.00611821825714933
"2,13,3",non-hispanic black,60,lost_dad,0.16662856463019363,1.4842405451359026e-4,0.01153580437171976,0.14386953284149026,0.14762939454792237,0.15168049690952098,0.15891535594506054,0.1665578186064764,0.17460950604147038,0.18115853557869935,0.18569293847265664,0.18887664783340918,6040.698818175848,0.9997162592289709,0.166516480488272,0.011648147841829
"2,13,4",non-hispanic black,60,lost_both,0.7425891295764243,1.7625659175823946e-4,0.013672103497010906,0.7159064905978514,0.7201761451982728,0.7250809281059604,0.7333505756446221,0.7425146649921978,0.7517986821112191,0.7600061273458011,0.765324552826447,0.7694359649444906,6016.998990524484,0.9995501793453601,0.742649313622994,0.0133695194800828
"3,1,1",non-hispanic white,0,lost_none,0.9955722405600185,4.116569777272015e-6,3.171329845431412e-4,0.9949480500187787,0.9950571848462278,0.9951744747594458,0.9953566455341201,0.9955682276246719,0.9957856792950449,0.995978562644597,0.9960963643634139,0.9961982458512585,5934.8789716527435,0.9998903236448438,0.99557441945218,3.1936497045701e-4
"3,1,2",non-hispanic white,0,lost_mom,0.0011971816806639296,2.213003537605028e-6,1.6797539646119135e-4,8.780612616095942e-4,9.260968519433218e-4,9.80252402145926e-4,0.0010836312992761818,0.00119642784709899,0.0013107230619563868,0.001413898621264808,0.0014715827825381713,0.0015327052318077896,5761.388126488785,1.000188114132978,0.00120165667662502,1.6922802516447e-4
"3,1,3",non-hispanic white,0,lost_dad,0.002943924201191017,3.438305956695e-6,2.6771882778142523e-4,0.002427548261770451,0.0025046593728798665,0.002602002666245873,0.00276382524424823,0.002942916789017658,0.00312627551412194,0.003288606382335639,0.003390372798158739,0.0034733300947327847,6062.73785393824,1.0000590117387078,0.00293726354713406,2.6906064674403e-4
"3,1,4",non-hispanic white,0,lost_both,2.866535581265957e-4,5.770868358433622e-6,4.5346213983345283e-4,-6.103337257321206e-4,-4.540287333803739e-4,-2.88228954736347e-4,-1.9945423977041354e-5,2.829034389660312e-4,5.943907817449745e-4,8.751822585297388e-4,0.0010468192234303177,0.0011701813047034434,6174.470656601564,1.0005407631785672,2.8666032405906e-4,1.1650536771594e-4
"3,2,1",non-hispanic white,5,lost_none,0.9827087483383806,1.0704508286242376e-5,8.163469121739053e-4,0.9811164818166633,0.9813491374653562,0.9816779719365708,0.9821567460153987,0.982707465675944,0.9832612672913961,0.9837664823841791,0.9840691164152301,0.9843218617955148,5815.888387217169,0.9998449571953474,0.982717275191269,8.1022075469287e-4
"3,2,2",non-hispanic white,5,lost_mom,0.0050259382568812435,5.959407034144469e-6,4.631005790735133e-4,0.004121982496805048,0.004244774258752496,0.004429509747033395,0.0047216255867061855,0.0050301479431051335,0.005331659080988209,0.00560724567649846,0.005775067500797209,0.005939842211371096,6038.715226174756,1.000008270555131,0.0050288839053624,4.6037178806377e-4
"3,2,3",non-hispanic white,5,lost_dad,0.011497183469513683,8.747815659559866e-6,6.790606747745507e-4,0.010182440178455565,0.010365474082488396,0.01062220074965013,0.011031392839279165,0.011512763434266913,0.011952584176281894,0.012346898958369244,0.012606125533353458,0.012869637462551119,6025.844440144802,0.9997392332711098,0.01150082586008,6.7171715957885e-4
"3,2,4",non-hispanic white,5,lost_both,7.68129935224403e-4,1.5235513494219981e-5,0.0011582721476490173,-0.001523069969181623,-0.0011671162781348055,-7.167934390178044e-4,-1.2162946584848289e-5,7.799066250408493e-4,0.001575932668159502,0.0022252018249444452,0.002639108987272782,0.002945264133978621,5779.723123300682,0.9999329142434777,7.5301504330312e-4,2.27692292483e-4
"3,3,1",non-hispanic white,10,lost_none,0.9665246893839939,1.5496142171169957e-5,0.001173319955972892,0.964258816111188,0.9645691412008612,0.9649925023804639,0.9657250057902581,0.9665255034449667,0.9673336727922752,0.9680327806025405,0.9684565568076416,0.968832467687304,5733.050008965715,0.9996991598597634,0.966540360789765,0.00114930234757943
"3,3,2",non-hispanic white,10,lost_mom,0.0091006885464078955,8.380994926638288e-6,6.230337758203167e-4,0.00788440767915311,0.008083777051395536,0.008302453697624715,0.008685286456473144,0.009105804280764875,0.009510454905364021,0.009899586786321605,0.010137290478185347,0.010326593708167468,5526.269074125667,1.0004795426532225,0.00910391523182015,6.1699548384118e-4
"3,3,3",non-hispanic white,10,lost_dad,0.023113708102540646,1.296067678902678e-5,9.534920137879081e-4,0.021271519429771752,0.02154876681947293,0.02188006699006759,0.02246476023741282,0.023132038324209098,0.023749981614823435,0.02433512886851051,0.02468607313134672,0.024964941714675334,5412.261338179792,0.9998358380359491,0.0231303520654433,9.5360447352601e-4
"3,3,4",non-hispanic white,10,lost_both,0.0012609139670575111,2.2525824230650676e-5,0.001625749263103651,-0.0019079328602708723,-0.0014048745363847816,-8.527737305534136e-4,1.8467451856238326e-4,0.0012523183728000986,0.002340210146045296,0.0033324394510337975,0.003962645075582294,0.004479827862722446,5208.896758334323,0.9995091583935549,0.00122537191299274,2.6858768958632e-4
"3,4,1",non-hispanic white,15,lost_none,0.9421386060531709,1.9524859962150123e-5,0.0015493008910301201,0.9390183316184102,0.9395624673563732,0.9401987358160065,0.9411266997564577,0.9421318458056999,0.9431716186813051,0.9440938722236923,0.9446813835600301,0.9452402076753831,6296.448941007037,0.9997983043609064,0.942105322834986,0.0015439167963936
"3,4,2",non-hispanic white,15,lost_mom,0.015358776836429769,1.0836596391434702e-5,8.160932978517389e-4,0.01378641178569899,0.014031946202404973,0.014305133390834304,0.014780478945515027,0.01536696709091798,0.01591387868918374,0.0163981631814007,0.016678262213799644,0.016970476294063407,5671.446317848279,0.999660051179424,0.0153525885700975,8.1254790008566e-4
"3,4,3",non-hispanic white,15,lost_dad,0.04004828558364365,1.6209965808695203e-5,0.001248222315429626,0.03759246185968087,0.03800734725024737,0.038457165665939874,0.03920456274967556,0.04003851896419652,0.04088533581524011,0.04164452914272032,0.04210749455675834,0.04251124981240579,5929.522037061429,1.0002485166659094,0.0400491741728676,0.0012521620132166
"3,4,4",non-hispanic white,15,lost_both,0.0024543315267556813,2.7216736084758387e-5,0.002147609903962931,-0.001819869741513608,-0.0010871923730950694,-2.517002729594875e-4,0.001019038055025956,0.002446808409201695,0.003903445233660624,0.00522222841668486,0.005990334416688931,0.006627751584626194,6226.424295951741,1.0000929569428394,0.00249291442203689,2.9413932624629e-4
"3,5,1",non-hispanic white,20,lost_none,0.9050041555219998,2.557353682889367e-5,0.0019964087950514993,0.9011390559690259,0.9016879549333604,0.9024514304404431,0.9036588912823722,0.9049830299099582,0.9063636423579073,0.9075631551667169,0.9083195601477793,0.9089544912019986,6094.209199140116,1.0000634372147543,0.905021160067719,0.00199420230889306
"3,5,2",non-hispanic white,20,lost_mom,0.02489425273147609,1.4099196487336489e-5,0.0010852125599072236,0.022735169644264155,0.023115823037976956,0.023523370933826608,0.024176698018461194,0.024885146233176784,0.025610258841683574,0.026311890141455983,0.026672693738621828,0.027029552493908218,5924.352580850608,1.0003856910679518,0.0248862421792753,0.00109763278747512
"3,5,3",non-hispanic white,20,lost_dad,0.06443497553861455,2.213195595525481e-5,0.0016367507039920153,0.06125783227202741,0.06179426016833868,0.062368439087516214,0.06333730007114505,0.06441616705917744,0.065513786828501,0.0665274099128311,0.06716473287908119,0.06768804163914367,5469.22107044929,0.9997345690302362,0.0644372544422657,0.00162550643970808
"3,5,4",non-hispanic white,20,lost_both,0.0056666162079096315,3.653680835365639e-5,0.0028163911991487232,2.4302001704538384e-4,0.0010885776475010767,0.0020312600289712156,0.0037241405255733218,0.005635892538204013,0.0075330320813030704,0.00930771063859288,0.010338032096871109,0.011248924586469582,5941.891848012338,1.000005790253371,0.00565534331074709,4.9015630395093e-4
"3,6,1",non-hispanic white,25,lost_none,0.8587877250923321,3.205835770408458e-5,0.002477994987974574,0.8539638692101345,0.8547178831856342,0.8555935991613575,0.8571002183324956,0.8587977422935154,0.8604417954420551,0.8620401782486673,0.8628656417458446,0.8636456349392331,5974.730306631169,0.9997801469785434,0.858790157157621,0.00250554797536301
"3,6,2",non-hispanic white,25,lost_mom,0.03440008267711044,1.6861910144450186e-5,0.0012639253089811945,0.03190437928140015,0.032334641507146704,0.032785797553974386,0.033540527867023676,0.03439570866981688,0.03526710233664572,0.03600642849906723,0.036498570058966756,0.03687913541862685,5618.615064498777,1.0005967510639282,0.0343921340784245,0.00126653433339743
"3,6,3",non-hispanic white,25,lost_dad,0.09496488989334757,2.6794945442744433e-5,0.002074450931631485,0.09098527123730435,0.09154693878278397,0.0922768705235048,0.09355514621986111,0.09499614407200521,0.09636131147425418,0.09763457946932108,0.09837378948204173,0.09898324301084659,5993.7769746313525,0.9998720619942765,0.0949307534638651,0.00208731326028646
"3,6,4",non-hispanic white,25,lost_both,0.011847302337209892,4.5577436215086365e-5,0.00344233885029557,0.004989014651581195,0.006160305095806506,0.007445549805113882,0.009507985967775495,0.011861352006715287,0.014195558178388079,0.01624210038216135,0.017379152537589287,0.018386950530775627,5704.36692073327,0.99988819046742194,0.011886955300116,7.7623987760107e-4
"3,7,1",non-hispanic white,30,lost_none,0.79726079147234,3.878777844934156e-5,0.003025435162688489,0.7912517467357045,0.7922466030782348,0.7933834416980977,0.7952327213601122,0.7973138227023964,0.7993085984181773,0.801117350796865,0.8022104691722353,0.8030856099603211,6083.953521732545,0.9998575411245677,0.797262615996326,0.0030118359166191
"3,7,2",non-hispanic white,30,lost_mom,0.04841984671672119,2.0167276269705333e-5,0.001552060786247851,0.04538653340107093,0.045888666145973006,0.04645551165693499,0.04738095702351038,0.04840731695162745,0.049454502704143276,0.05040744322841753,0.05097033462408254,0.051488567680867396,5922.743943261764,0.9999567012761986,0.0484198474669315,0.00154206204511408
"3,7,3",non-hispanic white,30,lost_dad,0.1318413534943215,3.144535405805521e-5,0.0024775243294363264,0.1271250227502164,0.12787304853207607,0.1286723993211979,0.13011632177884325,0.13180930299488253,0.13350727048055863,0.13505209220519568,0.13593634256143897,0.13678106791390304,6207.587899948936,0.999890957969397,0.131871509906101,0.00246781005920532
"3,7,4",non-hispanic white,30,lost_both,0.02247800831661728,5.192199419754649e-5,0.00418899107319883,0.014337043150196377,0.015624482559389918,0.017118514926065843,0.01957699934977239,0.022494089980429566,0.025277002889850547,0.0278838169236559,0.02942812246759345,0.030782077075682743,6509.028020610464,0.9995217858043669,0.0224460266306383,0.00106597686018576
"3,8,1",non-hispanic white,35,lost_none,0.7180925607946721,4.254826977472712e-5,0.0032993087338413917,0.7117449372896727,0.712684736909265,0.713825291710533,0.7158377511025951,0.7180246143536722,0.7203591947557947,0.722387396950598,0.723643087251942,0.72449880658067,6012.874023551461,0.9994264955106128,0.718070279174421,0.00332878267622044
"3,8,2",non-hispanic white,35,lost_mom,0.06312621646684585,2.3953719905916085e-5,0.0018130216323132913,0.05959499257558762,0.06010787975036455,0.06079302994347077,0.06189703481769057,0.06311117653390798,0.06436127694039354,0.0654671462574762,0.06611835110324231,0.06664297186953885,5728.7522123444205,0.999884044942777,0.0630897678504792,0.00181722388702318
"3,8,3",non-hispanic white,35,lost_dad,0.1760593967147278,3.446652023054448e-5,0.0026967336253382115,0.1707681090835352,0.1716234537201866,0.1725909553276103,0.174267593911905,0.17604095425362923,0.1778813457246462,0.17947853170071393,0.18053385818220646,0.18138489090386387,6121.829403284792,1.0004704102785853,0.176056567451761,0.00271719045718303
"3,8,4",non-hispanic white,35,lost_both,0.04272182602375421,5.929809188840638e-5,0.004649791855566354,0.03361873528255159,0.03498160398588911,0.03672648748207726,0.03962922195256979,0.04278336757252432,0.04590713287869741,0.048689113818245346,0.05024575558593542,0.05147341665020775,6148.732329209845,0.9999202102798924,0.042783385523339,0.00147402534850375
"3,9,1",non-hispanic white,40,lost_none,0.6101411259930595,4.8238324522786615e-5,0.0038242038871835974,0.6026458987617106,0.6039622005321527,0.605271878957852,0.6075325396744994,0.6101430571602704,0.6127084381686084,0.6150684711146159,0.6165201138300999,0.6178281348176617,6284.889514628955,0.9998017784390868,0.610181760199464,0.0038426242207496
"3,9,2",non-hispanic white,40,lost_mom,0.08186753898668693,2.9858922649018914e-5,0.0023307612950419195,0.07728436332513954,0.07804849418462263,0.07887352882814325,0.08027261529124596,0.08188184933333556,0.08344857077305366,0.08485412643247026,0.0856510676475496,0.08641212621444558,6093.226575479832,1.000239526626944,0.0818845015016754,0.00234686414508285
"3,9,3",non-hispanic white,40,lost_dad,0.22760372341758894,4.33580291465882e-5,0.0033837735846034456,0.2209647556039866,0.22207504750015444,0.22334691772440732,0.2252548603232945,0.22760337532098548,0.22984107621226463,0.23196436130059264,0.2332386079464185,0.23432226932809996,6090.6483475984105,0.9998906124362829,0.227589860603917,0.00335338008510372
"3,9,4",non-hispanic white,40,lost_both,0.0803876116026647,7.07289685212683e-5,0.00564288975634725,0.06927484597663289,0.07101770466794133,0.07307706749794148,0.07652935834791644,0.0804539753657263,0.08419012287105598,0.08758203788278641,0.08955363122793528,0.0911663089096832,6365.147648235799,0.999986770959206,0.0803438776949375,0.00218236941112413
"3,10,1",non-hispanic white,45,lost_none,0.4855205769901375,5.7333876965090845e-5,0.004401655548738534,0.4769712917258989,0.47840708405011384,0.47990161158256517,0.4824977267414309,0.4855203974783798,0.48859117491482823,0.49119449150620254,0.49277768758256874,0.4940772088448382,5893.991259397511,1.000021507741517,0.48554735372765,0.00438042050545734
"3,10,2",non-hispanic white,45,lost_mom,0.09548883627706403,3.6800255844105355e-5,0.002806996126340582,0.08989049019660354,0.09081363248175699,0.091860086979284,0.09364232039350694,0.0954871363335859,0.09735643162915619,0.0990828731379834,0.1001100176335784,0.10095882421205508,5818.110303313453,1.000356393479294,0.095488318310141,0.00278422916629214
"3,10,3",non-hispanic white,45,lost_dad,0.27640339014629145,5.312921281660014e-5,0.003990372860559752,0.26861343516719255,0.269748126276924,0.2712453551502063,0.27367524177975805,0.27649865434382226,0.27908264356698165,0.2814979148290073,0.28293619597694236,0.2841777812669531,5641.053174934332,0.9999663000935742,0.276389514689538,0.00402420097908022
"3,10,4",non-hispanic white,45,lost_both,0.142587196586507,8.636807949158094e-5,0.006551582390168383,0.12997158420950286,0.13196216547347292,0.13419311126583383,0.13806578113590606,0.14266873559918497,0.14698668268218507,0.15088833434056312,0.15333696925394708,0.1555861451267937,5754.212400908246,1.0000737414976966,0.142574813272686,0.00296619369694034
"3,11,1",non-hispanic white,50,lost_none,0.3452541495300935,5.445167330225468e-5,0.004195838407904033,0.3370329683466178,0.33825336058556393,0.3398157287563511,0.34244890323684424,0.34525234191070314,0.34813643650460707,0.35047636723099906,0.3519873239445401,0.35341324027985715,5937.656202520808,1.0004969265496477,0.345235299429257,0.00414599528155189
"3,11,2",non-hispanic white,50,lost_mom,0.09746045142921063,3.428306218861099e-5,0.002665262879810776,0.09227394944653387,0.0930615836252125,0.09410446980733543,0.09566272205340892,0.09747568836010231,0.0992426461012189,0.10091355072073803,0.10180241268388261,0.1026654506794615,6043.950356677035,0.9999469949566168,0.0974864004113365,0.00268396772847958
"3,11,3",non-hispanic white,50,lost_dad,0.30907769329146745,5.2799936985524624e-5,0.004149498128889818,0.300979984006873,0.30229280589486585,0.3036873693735327,0.30623122023649707,0.30909878864850127,0.3118611944602057,0.3143930590600626,0.31588726628110525,0.3171817266700822,6176.242474597721,0.9998321378681698,0.308997806399366,0.00419337311612963
"3,11,4",non-hispanic white,50,lost_both,0.24820770574922846,8.45691933416793e-5,0.006487891019457242,0.23528151287442833,0.23743924877712155,0.2399108004836159,0.24384910078645838,0.24825179807318198,0.25263024603470596,0.25645526645369726,0.2587759990927514,0.2607183246958235,5885.491219809751,0.9999496768066501,0.248280493760059,0.00374767582732873
"3,12,1",non-hispanic white,55,lost_none,0.2129178123513105,4.776184815362838e-5,0.003688613928235258,0.20568337320041977,0.2069223691915595,0.2082552239126787,0.21040384058089334,0.21288187160355843,0.21543910962334062,0.217615278848071,0.21897810400550455,0.2201138438787595,5964.364224272367,0.9998751252276266,0.212958813614784,0.00374156275123373
"3,12,2",non-hispanic white,55,lost_mom,0.09049022912530132,3.517635499610802e-5,0.0027159381721623037,0.08522299116096818,0.08602938214766738,0.08701398520793269,0.0886454814434602,0.09047274410337003,0.0923094867543627,0.09404691462068845,0.09498986659053317,0.0956914469830906,5961.260318795186,0.9997978964853439,0.0904000230385471,0.00273087616812367
"3,12,3",non-hispanic white,55,lost_dad,0.3121268212258334,5.767977647336925e-5,0.004278562232706696,0.30362894820569103,0.30496550673475786,0.3065353829416419,0.3092512268734234,0.31216367413551854,0.31505601378295534,0.3175375583576743,0.31915579605193023,0.3204192247373352,5502.3545248570335,1.0004011347013924,0.312110867923034,0.0043409422381876
"3,12,4",non-hispanic white,55,lost_both,0.38446513729755477,7.971416358468459e-5,0.006273992383782763,0.37201472685136056,0.37411512733684604,0.37647902300574676,0.38028260883617093,0.3844388707743873,0.38868134737798304,0.39253932938341757,0.3946394638673881,0.3966143698728434,6194.653046994723,0.9999063516287398,0.384530295423603,0.00441005430246167
"3,13,1",non-hispanic white,60,lost_none,0.05038048911423909,2.0909891862435862e-5,0.0015905601866415013,0.04732921290863923,0.04778051713549834,0.04833870253369734,0.04931125233123071,0.05038187447647896,0.05141605657952976,0.05242527367158912,0.05304187983484304,0.05348857201463623,5786.242637335734,1.0002729619765833,0.0503726724325428,0.00161086968612425
"3,13,2",non-hispanic white,60,lost_mom,0.04098946206054689,1.9236303526680783e-5,0.0014612790350376939,0.038151233873892555,0.03859072231378514,0.039124584259017416,0.03999654422159302,0.041013570594475426,0.041976257492410865,0.042858701064713525,0.043383078209616975,0.043883091670881086,5770.627815363339,1.0021862041748373,0.0409723506954935,0.00146671690026271
"3,13,3",non-hispanic white,60,lost_dad,0.16583956243647419,3.9690328221494906e-5,0.002941364868811251,0.16019735042968514,0.16102592092146514,0.16198712910675234,0.16389039337119757,0.16582808486389616,0.1678003574450973,0.16963032030417008,0.17068468262998568,0.17147167682748837,5491.973351416923,1.0002431727678298,0.165810107337991,0.00292677380678451
"3,13,4",non-hispanic white,60,lost_both,0.7427904863887398,4.7302799327506415e-5,0.0036100406952897643,0.7357464351380802,0.736879314884851,0.7381202329530864,0.7403600126108063,0.7427216894053177,0.7452280717538262,0.7474104850771032,0.7486775120303197,0.7498866076281607,5824.390839764514,1.0002245720478815,0.742844869533987,0.00330615117004653
